,M,N,lb,ub,makespan,iters,total_t,prep_t,iter_t,d,tau,pmax,pmin,cols,box_size,box_bound
239,3,6,1,20,24.0,6,0.0,0.0,0.0,1,2,16,16,5.666666666666667,33.666666666666664,6.0
240,3,6,1,20,24.0,6,0.0018333333333333333,0.0005,0.0013333333333333333,4,2,20,14,20.5,194.66666666666666,3.0
241,3,6,1,20,3.0,4,0.0,0.0,0.0,1,3,3,3,7.75,57.75,6.0
242,3,6,1,20,15.0,5,0.0008,0.0006,0.0002,4,1,11,3,16.2,80.0,2.0
243,3,6,1,20,26.0,6,0.0,0.0,0.0,2,2,17,13,13.5,108.0,3.0
244,3,6,1,20,14.0,5,0.0,0.0,0.0,1,1,7,7,3.6,17.8,6.0
245,3,6,1,20,17.0,5,0.0,0.0,0.0,2,2,13,8,13.4,108.0,3.0
246,3,6,1,20,8.0,5,0.0,0.0,0.0,2,1,7,1,8.0,54.0,3.0
247,3,6,1,20,26.0,6,0.0,0.0,0.0,2,1,17,9,5.833333333333333,51.0,5.0
248,3,6,1,20,9.33333,6,0.0,0.0,0.0,2,3,15,7,13.0,201.0,5.0
249,3,6,1,20,40.0,6,0.0,0.0,0.0,2,1,20,5,5.5,32.333333333333336,5.0
250,3,6,1,20,14.3333,7,0.0,0.0,0.0,2,3,19,12,13.0,173.14285714285714,5.0
251,3,6,1,20,25.0,5,0.0,0.0,0.0,2,1,16,9,5.4,46.0,5.0
252,3,6,1,20,28.0,6,0.0,0.0,0.0,2,2,19,14,12.833333333333334,134.0,4.0
253,3,6,1,20,26.0,6,0.008333333333333333,0.0005,0.007833333333333333,4,1,17,8,13.333333333333334,97.33333333333333,3.0
254,3,6,1,20,18.0,5,0.0,0.0,0.0,2,1,9,4,7.4,36.4,4.0
255,3,6,1,20,10.6667,6,0.0,0.0,0.0,2,3,16,6,16.0,240.0,4.0
256,3,6,1,20,24.0,6,0.0,0.0,0.0,2,2,15,12,12.666666666666666,100.66666666666667,4.0
257,3,6,1,20,21.0,6,0.0011666666666666668,0.0003333333333333333,0.0008333333333333334,5,2,17,7,38.166666666666664,212.0,2.0
258,3,6,1,20,12.0,5,0.0004,0.0004,0.0,4,2,12,5,24.2,160.0,2.0
259,3,6,1,20,15.5,5,0.0002,0.0002,0.0,4,2,12,2,29.0,160.0,2.0
260,3,6,1,20,40.0,7,0.0,0.0,0.0,1,1,20,20,3.4285714285714284,16.142857142857142,6.0
261,3,6,1,20,21.0,5,0.0,0.0,0.0,2,2,14,3,10.6,81.6,5.0
262,3,6,1,20,14.0,5,0.0,0.0,0.0,2,1,7,6,6.8,36.4,4.0
263,3,6,1,20,17.0,7,0.0,0.0,0.0,1,3,17,17,7.0,48.42857142857143,6.0
264,3,6,1,20,18.0,5,0.0008,0.0004,0.0004,3,1,13,5,10.4,93.0,3.0
265,3,6,1,20,38.0,7,0.0,0.0,0.0,1,1,19,19,3.4285714285714284,16.142857142857142,6.0
266,3,6,1,20,2.0,2,0.0,0.0,0.0,1,2,1,1,7.0,53.0,6.0
267,3,6,1,20,17.0,5,0.0,0.0,0.0,2,1,11,6,6.6,50.4,4.0
268,3,6,1,20,12.0,5,0.0002,0.0002,0.0,4,2,14,2,20.2,160.0,2.0
269,3,6,1,20,16.3333,7,0.00014285714285714287,0.00014285714285714287,0.0,4,3,20,11,35.57142857142857,240.0,2.0
270,3,6,1,20,10.0,5,0.0092,0.0004,0.0088,4,1,9,1,14.0,100.8,3.0
271,3,6,1,20,24.0,6,0.0,0.0,0.0,2,2,13,11,10.5,100.66666666666667,5.0
272,3,6,1,20,16.5,6,0.0006666666666666666,0.0005,0.00016666666666666666,4,2,15,4,25.333333333333332,194.66666666666666,3.0
273,3,6,1,20,20.0,7,0.0,0.0,0.0,2,3,20,16,13.857142857142858,133.71428571428572,5.0
274,3,6,1,20,24.0,6,0.0,0.0,0.0,1,2,16,16,5.666666666666667,33.666666666666664,6.0
275,3,6,1,20,21.0,6,0.0,0.0,0.0,2,2,14,1,11.166666666666666,93.33333333333333,5.0
276,3,6,1,20,18.0,5,0.0,0.0,0.0,2,2,12,7,12.6,81.6,4.0
277,3,6,1,20,10.5,4,0.0,0.0,0.0,2,2,7,2,10.75,86.0,5.0
278,3,6,1,20,15.0,7,0.0,0.0,0.0,2,3,17,14,13.571428571428571,173.14285714285714,5.0
279,3,6,1,20,15.0,6,0.0,0.0,0.0,3,2,16,4,18.833333333333332,186.0,3.0
280,3,6,1,20,16.5,6,0.0,0.0,0.0,2,2,15,6,13.666666666666666,108.0,3.0
281,3,6,1,20,24.5,6,0.00016666666666666666,0.00016666666666666666,0.0,4,2,18,5,28.5,160.0,2.0
282,3,6,1,20,9.0,5,0.0,0.0,0.0,2,2,8,5,11.2,72.8,4.0
283,3,6,1,20,21.0,5,0.0228,0.0004,0.0224,5,1,17,4,21.2,106.0,2.0
284,3,6,1,20,40.0,6,0.0,0.0,0.0,1,2,20,20,6.333333333333333,45.666666666666664,6.0
285,3,6,1,20,24.0,5,0.0,0.0,0.0,3,1,16,8,12.0,54.0,2.0
286,3,6,1,20,20.0,6,0.00016666666666666666,0.00016666666666666666,0.0,3,2,18,7,16.333333333333332,173.0,4.0
287,3,6,1,20,7.0,6,0.0,0.0,0.0,2,3,7,2,13.833333333333334,129.0,5.0
288,3,6,1,20,6.0,4,0.0,0.0,0.0,2,2,7,3,9.5,134.0,5.0
289,3,6,1,20,34.0,6,0.0015,0.0003333333333333333,0.0011666666666666668,3,1,17,12,8.833333333333334,49.5,4.0
290,3,6,1,20,18.0,6,0.00016666666666666666,0.00016666666666666666,0.0,3,2,16,12,15.833333333333334,160.0,3.0
291,3,6,1,20,22.0,5,0.0,0.0,0.0,2,1,11,6,5.6,32.4,5.0
292,3,6,1,20,20.0,6,0.0,0.0,0.0,2,2,20,8,12.833333333333334,160.0,4.0
293,3,6,1,20,13.0,5,0.0,0.0,0.0,2,2,13,2,16.4,160.0,4.0
294,3,6,1,20,33.0,6,0.011666666666666667,0.0005,0.011166666666666667,4,1,17,5,14.333333333333334,72.66666666666667,3.0
295,3,6,1,20,14.0,6,0.00016666666666666666,0.00016666666666666666,0.0,3,2,17,9,14.833333333333334,134.0,3.0
296,3,6,1,20,24.0,5,0.0,0.0,0.0,2,1,13,11,5.6,46.0,5.0
297,3,6,1,20,7.0,6,0.0,0.0,0.0,3,3,8,5,24.166666666666668,181.5,3.0
298,3,6,1,20,14.0,5,0.0,0.0,0.0,2,2,14,5,12.2,160.0,4.0
299,3,6,1,20,8.0,6,0.00016666666666666666,0.00016666666666666666,0.0,3,3,8,4,23.666666666666668,240.0,4.0
300,3,6,20,50,58.0,7,0.0017142857142857142,0.00042857142857142855,0.0012857142857142856,4,2,44,34,20.142857142857142,174.85714285714286,3.0
301,3,6,20,50,48.0,7,0.0,0.0,0.0,2,2,39,32,9.0,96.57142857142857,5.0
302,3,6,20,50,68.0,7,0.01042857142857143,0.0005714285714285715,0.009857142857142858,5,1,45,23,19.142857142857142,106.0,2.0
303,3,6,20,50,54.0,7,0.0,0.0,0.0,1,1,27,27,3.4285714285714284,16.142857142857142,6.0
304,3,6,20,50,69.0,7,0.00028571428571428574,0.00028571428571428574,0.0,3,1,50,22,9.428571428571429,65.14285714285714,3.0
305,3,6,20,50,35.0,8,0.0,0.0,0.0,1,3,35,35,6.875,46.875,6.0
306,3,6,20,50,70.0,7,0.0017142857142857142,0.00028571428571428574,0.0014285714285714286,3,1,45,25,8.428571428571429,76.28571428571429,4.0
307,3,6,20,50,72.0,7,0.0,0.0,0.0,1,2,36,36,6.285714285714286,45.142857142857146,6.0
308,3,6,20,50,45.0,7,0.0,0.0,0.0,2,1,24,21,6.428571428571429,42.0,4.0
309,3,6,20,50,90.0,8,0.0,0.0,0.0,1,1,45,45,3.375,15.625,6.0
310,3,6,20,50,44.0,9,0.00011111111111111112,0.00011111111111111112,0.0,3,3,44,29,23.0,240.0,4.0
311,3,6,20,50,98.0,8,0.0,0.0,0.0,1,1,49,49,3.375,15.625,6.0
312,3,6,20,50,67.0,8,0.000375,0.000375,0.0,3,1,39,27,9.75,58.875,3.0
313,3,6,20,50,80.0,8,0.000125,0.000125,0.0,3,2,50,34,16.75,176.25,4.0
314,3,6,20,50,40.0,7,0.0,0.0,0.0,2,2,27,20,13.285714285714286,108.0,3.0
315,3,6,20,50,69.0,8,0.0,0.0,0.0,2,1,40,29,6.375,37.5,3.0
316,3,6,20,50,28.0,8,0.0,0.0,0.0,3,3,31,20,26.125,162.0,2.0
317,3,6,20,50,53.0,7,0.0,0.0,0.0,2,2,40,26,9.0,70.28571428571429,5.0
318,3,6,20,50,38.0,9,0.0,0.0,0.0,2,3,42,36,13.444444444444445,170.66666666666666,5.0
319,3,6,20,50,84.0,7,0.0,0.0,0.0,1,2,42,42,6.285714285714286,45.142857142857146,6.0
320,3,6,20,50,57.0,7,0.0,0.0,0.0,2,1,32,25,6.0,42.0,4.0
321,3,6,20,50,54.0,6,0.0,0.0,0.0,1,2,27,27,6.333333333333333,45.666666666666664,6.0
322,3,6,20,50,57.0,7,0.0,0.0,0.0,1,2,38,38,5.571428571428571,32.285714285714285,6.0
323,3,6,20,50,68.0,7,0.0005714285714285715,0.00042857142857142855,0.00014285714285714287,3,1,37,21,9.714285714285714,65.14285714285714,3.0
324,3,6,20,50,76.0,7,0.00042857142857142855,0.00028571428571428574,0.00014285714285714287,3,1,50,26,9.428571428571429,76.28571428571429,3.0
325,3,6,20,50,48.0,9,0.0,0.0,0.0,2,3,48,24,14.11111111111111,140.0,5.0
326,3,6,20,50,56.0,7,0.0,0.0,0.0,3,2,44,28,20.142857142857142,186.0,3.0
327,3,6,20,50,49.0,7,0.0,0.0,0.0,2,2,33,32,8.714285714285714,70.28571428571429,5.0
328,3,6,20,50,40.5,7,0.00028571428571428574,0.00028571428571428574,0.0,3,2,43,27,13.0,174.85714285714286,4.0
329,3,6,20,50,40.0,7,0.0,0.0,0.0,3,2,35,20,18.571428571428573,186.0,3.0
330,3,6,20,50,90.0,7,0.0,0.0,0.0,2,1,45,39,5.428571428571429,32.285714285714285,5.0
331,3,6,20,50,82.0,7,0.0,0.0,0.0,2,2,42,41,12.285714285714286,101.71428571428571,4.0
332,3,6,20,50,44.3333,8,0.0,0.0,0.0,2,3,49,35,16.75,162.0,3.0
333,3,6,20,50,56.5,8,0.0,0.0,0.0,2,2,47,22,13.5,108.0,3.0
334,3,6,20,50,50.0,6,0.0,0.0,0.0,2,2,32,25,13.333333333333334,108.0,3.0
335,3,6,20,50,58.0,8,0.000125,0.000125,0.0,3,2,38,24,16.75,176.25,4.0
336,3,6,20,50,94.0,7,0.0,0.0,0.0,2,1,47,45,6.571428571428571,35.142857142857146,4.0
337,3,6,20,50,68.0,7,0.0,0.0,0.0,2,2,46,44,8.714285714285714,70.28571428571429,5.0
338,3,6,20,50,70.0,8,0.0,0.0,0.0,2,2,44,35,13.75,108.0,3.0
339,3,6,20,50,68.0,8,0.0,0.0,0.0,3,1,37,31,11.0,54.0,2.0
340,3,6,20,50,63.0,8,0.00025,0.00025,0.0,3,2,50,29,13.5,117.75,4.0
341,3,6,20,50,76.0,8,0.0,0.0,0.0,1,1,38,38,3.375,15.625,6.0
342,3,6,20,50,75.0,8,0.0,0.0,0.0,3,2,47,37,20.0,186.0,3.0
343,3,6,20,50,60.0,7,0.00014285714285714287,0.00014285714285714287,0.0,3,2,38,26,16.714285714285715,174.85714285714286,4.0
344,3,6,20,50,96.0,8,0.0,0.0,0.0,2,1,48,31,5.375,32.25,5.0
345,3,6,20,50,67.0,8,0.000125,0.000125,0.0,3,2,47,26,16.625,176.25,4.0
346,3,6,20,50,70.0,8,0.0015,0.000375,0.001125,3,1,36,31,8.625,54.75,4.0
347,3,6,20,50,58.0,7,0.00028571428571428574,0.00028571428571428574,0.0,3,1,34,20,9.857142857142858,59.57142857142857,3.0
348,3,6,20,50,42.0,7,0.0,0.0,0.0,1,1,21,21,3.4285714285714284,16.142857142857142,6.0
349,3,6,20,50,67.0,7,0.0,0.0,0.0,2,1,37,30,6.142857142857143,42.0,4.0
350,3,6,20,50,68.0,8,0.000125,0.000125,0.0,3,2,46,22,17.75,147.0,4.0
351,3,6,20,50,50.0,7,0.0,0.0,0.0,2,2,48,25,12.571428571428571,145.14285714285714,4.0
352,3,6,20,50,58.0,7,0.0,0.0,0.0,3,2,47,29,19.285714285714285,186.0,3.0
353,3,6,20,50,80.0,7,0.0,0.0,0.0,2,1,40,30,6.428571428571429,35.142857142857146,4.0
354,3,6,20,50,64.5,8,0.00025,0.00025,0.0,3,2,48,37,13.625,117.75,4.0
355,3,6,20,50,72.0,7,0.0,0.0,0.0,2,2,43,36,12.428571428571429,122.85714285714286,4.0
356,3,6,20,50,88.0,7,0.0014285714285714286,0.0005714285714285715,0.0008571428571428571,3,1,44,22,8.714285714285714,45.42857142857143,4.0
357,3,6,20,50,60.0,7,0.00028571428571428574,0.00028571428571428574,0.0,3,1,45,20,9.571428571428571,81.85714285714286,3.0
358,3,6,20,50,58.0,7,0.0014285714285714286,0.00014285714285714287,0.0012857142857142856,3,1,30,27,8.714285714285714,54.857142857142854,4.0
359,3,6,20,50,98.0,8,0.00125,0.0005,0.00075,3,1,50,20,8.125,46.5,4.0
360,3,6,20,50,48.0,7,0.00014285714285714287,0.00014285714285714287,0.0,3,2,28,22,16.857142857142858,174.85714285714286,4.0
361,3,6,20,50,46.0,6,0.0,0.0,0.0,1,2,23,23,6.333333333333333,45.666666666666664,6.0
362,3,6,20,50,56.5,7,0.00014285714285714287,0.00014285714285714287,0.0,4,2,46,31,18.714285714285715,160.0,2.0
363,3,6,20,50,45.0,8,0.0,0.0,0.0,2,3,45,21,14.0,137.25,5.0
364,3,6,20,50,54.0,7,0.0,0.0,0.0,2,2,39,27,10.714285714285714,130.28571428571428,5.0
365,3,6,20,50,52.0,6,0.0,0.0,0.0,1,2,26,26,6.333333333333333,45.666666666666664,6.0
366,3,6,20,50,52.5,7,0.00014285714285714287,0.00014285714285714287,0.0,4,2,45,20,27.428571428571427,160.0,2.0
367,3,6,20,50,86.0,8,0.00075,0.00075,0.0,4,1,49,37,13.75,80.0,2.0
368,3,6,20,50,30.0,8,0.0,0.0,0.0,2,3,31,28,17.125,162.0,3.0
369,3,6,20,50,66.0,7,0.0,0.0,0.0,2,1,44,22,5.714285714285714,51.42857142857143,5.0
370,3,6,20,50,62.5,8,0.0,0.0,0.0,2,2,47,39,10.25,69.5,4.0
371,3,6,20,50,46.5,7,0.0,0.0,0.0,2,2,39,31,10.428571428571429,102.85714285714286,4.0
372,3,6,20,50,68.0,7,0.0015714285714285715,0.00042857142857142855,0.001142857142857143,3,1,43,25,8.571428571428571,76.28571428571429,4.0
373,3,6,20,50,52.0,7,0.0,0.0,0.0,3,2,39,26,19.428571428571427,186.0,3.0
374,3,6,20,50,60.0,7,0.0,0.0,0.0,2,2,44,32,9.0,70.28571428571429,5.0
375,3,6,20,50,41.5,8,0.000375,0.000375,0.0,4,2,50,24,20.875,160.0,2.0
376,3,6,20,50,58.0,6,0.0,0.0,0.0,2,2,30,29,10.166666666666666,116.66666666666667,5.0
377,3,6,20,50,40.0,7,0.00014285714285714287,0.00014285714285714287,0.0,3,2,39,20,16.571428571428573,241.71428571428572,4.0
378,3,6,20,50,42.0,6,0.0,0.0,0.0,3,2,32,21,19.166666666666668,173.0,3.0
379,3,6,20,50,67.0,7,0.0,0.0,0.0,3,2,48,32,19.142857142857142,130.28571428571428,3.0
380,3,6,20,50,37.5,7,0.0,0.0,0.0,2,2,27,25,10.142857142857142,90.28571428571429,4.0
381,3,6,20,50,83.0,8,0.000125,0.000125,0.0,3,2,45,41,16.625,195.75,4.0
382,3,6,20,50,41.3333,9,0.00011111111111111112,0.00011111111111111112,0.0,3,3,45,34,25.0,188.0,3.0
383,3,6,20,50,48.0,7,0.0005714285714285715,0.00042857142857142855,0.00014285714285714287,4,2,42,22,25.142857142857142,264.0,3.0
384,3,6,20,50,61.0,7,0.0015714285714285715,0.00042857142857142855,0.001142857142857143,3,1,39,22,8.428571428571429,76.28571428571429,4.0
385,3,6,20,50,35.0,8,0.0,0.0,0.0,1,3,35,35,6.875,46.875,6.0
386,3,6,20,50,56.0,7,0.0,0.0,0.0,1,1,28,28,3.4285714285714284,16.142857142857142,6.0
387,3,6,20,50,68.0,7,0.0007142857142857143,0.0007142857142857143,0.0,4,1,45,23,14.142857142857142,80.0,2.0
388,3,6,20,50,40.0,7,0.0,0.0,0.0,3,2,30,20,20.142857142857142,186.0,3.0
389,3,6,20,50,85.0,8,0.000875,0.000625,0.00025,4,1,47,38,14.0,80.0,2.0
390,3,6,20,50,41.3333,8,0.0,0.0,0.0,2,3,50,37,13.125,171.75,5.0
391,3,6,20,50,45.0,7,0.0,0.0,0.0,3,2,31,20,19.428571428571427,152.57142857142858,3.0
392,3,6,20,50,94.0,8,0.000625,0.0005,0.000125,3,1,49,30,9.875,58.875,3.0
393,3,6,20,50,68.0,7,0.0,0.0,0.0,2,1,45,23,5.571428571428571,48.285714285714285,5.0
394,3,6,20,50,54.0,7,0.0005714285714285715,0.00042857142857142855,0.00014285714285714287,4,2,48,21,24.714285714285715,264.0,3.0
395,3,6,20,50,75.0,7,0.0,0.0,0.0,1,2,50,50,5.571428571428571,32.285714285714285,6.0
396,3,6,20,50,53.0,8,0.0,0.0,0.0,3,2,46,32,16.75,108.0,2.0
397,3,6,20,50,50.0,7,0.0,0.0,0.0,2,1,28,22,6.285714285714286,42.0,4.0
398,3,6,20,50,72.0,7,0.0014285714285714286,0.00042857142857142855,0.001,3,1,36,30,8.714285714285714,50.142857142857146,4.0
399,3,6,20,50,32.5,8,0.000125,0.000125,0.0,3,3,41,24,23.875,279.0,3.0
400,3,9,1,20,31.0,7,0.018285714285714287,0.00028571428571428574,0.018,4,2,18,1,58.0,281.14285714285717,5.0
401,3,9,1,20,36.0,6,0.007333333333333333,0.0005,0.006833333333333334,3,1,18,3,27.333333333333332,93.0,4.0
402,3,9,1,20,34.0,7,0.6208571428571429,0.00042857142857142855,0.6204285714285714,4,1,17,6,34.0,192.0,4.0
403,3,9,1,20,30.0,6,0.004333333333333333,0.00016666666666666666,0.004166666666666667,3,2,18,5,27.833333333333332,239.33333333333334,6.0
404,3,9,1,20,27.0,6,1.242,0.0005,1.2415,5,1,18,2,52.166666666666664,177.0,3.0
405,3,9,1,20,30.0,6,0.0,0.0,0.0,1,1,10,10,4.666666666666667,28.333333333333332,9.0
406,3,9,1,20,13.5,7,0.001142857142857143,0.00014285714285714287,0.001,3,3,20,6,32.714285714285715,584.1428571428571,7.0
407,3,9,1,20,12.0,6,0.00016666666666666666,0.00016666666666666666,0.0,2,2,12,6,12.0,168.33333333333334,8.0
408,3,9,1,20,32.5,7,0.0,0.0,0.0,1,2,13,13,8.857142857142858,77.14285714285714,9.0
409,3,9,1,20,35.0,7,0.0,0.0,0.0,1,2,14,14,9.0,79.42857142857143,9.0
410,3,9,1,20,17.0,5,0.0012,0.0008,0.0004,3,2,20,3,38.4,298.4,5.0
411,3,9,1,20,16.6667,7,0.0,0.0,0.0,1,3,10,10,12.0,115.71428571428571,9.0
412,3,9,1,20,12.0,6,0.0,0.0,0.0,1,2,6,6,7.833333333333333,64.0,9.0
413,3,9,1,20,7.0,4,0.00025,0.00025,0.0,2,1,3,2,13.25,92.75,6.0
414,3,9,1,20,25.5,7,0.0,0.0,0.0,2,3,17,11,26.285714285714285,250.71428571428572,7.0
415,3,9,1,20,16.0,7,0.00042857142857142855,0.00042857142857142855,0.0,3,3,14,8,56.857142857142854,396.0,4.0
416,3,9,1,20,30.0,6,0.00016666666666666666,0.00016666666666666666,0.0,2,2,15,3,13.666666666666666,142.33333333333334,8.0
417,3,9,1,20,10.0,5,0.0002,0.0002,0.0,2,2,9,4,16.0,212.4,7.0
418,3,9,1,20,1.66667,4,0.0,0.0,0.0,1,3,1,1,12.5,124.5,9.0
419,3,9,1,20,28.0,6,0.0005,0.0005,0.0,3,2,13,10,45.833333333333336,264.0,4.0
420,3,9,1,20,17.0,6,0.012666666666666666,0.0005,0.012166666666666666,4,2,20,5,53.666666666666664,264.0,3.0
421,3,9,1,20,17.0,6,0.06933333333333333,0.00016666666666666666,0.06916666666666667,4,2,20,3,47.833333333333336,500.0,5.0
422,3,9,1,20,9.33333,6,0.014,0.0005,0.0135,6,3,18,2,165.66666666666666,402.0,2.0
423,3,9,1,20,25.5,6,0.0355,0.0005,0.035,4,2,20,9,48.5,384.0,4.0
424,3,9,1,20,20.0,6,0.0,0.0,0.0,2,2,9,8,15.5,202.33333333333334,8.0
425,3,9,1,20,26.0,6,0.028833333333333332,0.0005,0.028333333333333332,5,2,17,2,109.16666666666667,354.0,3.0
426,3,9,1,20,49.0,7,1.3841428571428571,0.00042857142857142855,1.3837142857142857,4,1,19,11,29.857142857142858,119.14285714285714,5.0
427,3,9,1,20,24.0,6,0.0005,0.0005,0.0,3,2,16,4,39.833333333333336,264.0,4.0
428,3,9,1,20,16.0,6,0.0013333333333333333,0.00016666666666666666,0.0011666666666666668,3,2,12,4,33.166666666666664,292.6666666666667,6.0
429,3,9,1,20,38.5,7,0.0008571428571428571,0.0007142857142857143,0.00014285714285714287,3,2,20,9,36.857142857142854,300.85714285714283,5.0
430,3,9,1,20,48.0,7,0.038,0.00014285714285714287,0.03785714285714286,3,1,19,2,13.428571428571429,99.14285714285714,7.0
431,3,9,1,20,23.0,6,0.0006666666666666666,0.0003333333333333333,0.0003333333333333333,2,1,11,6,8.0,75.66666666666667,8.0
432,3,9,1,20,13.0,6,0.0003333333333333333,0.0003333333333333333,0.0,3,3,13,2,59.333333333333336,396.0,4.0
433,3,9,1,20,45.0,6,1.4495,0.0005,1.449,4,1,17,8,30.0,144.33333333333334,5.0
434,3,9,1,20,16.0,6,0.017166666666666667,0.00016666666666666666,0.017,4,2,9,2,57.666666666666664,304.0,5.0
435,3,9,1,20,16.0,5,1.6672,0.0004,1.6668,4,1,16,1,31.8,250.0,5.0
436,3,9,1,20,24.0,6,0.0195,0.0005,0.019,3,1,13,3,21.666666666666668,132.0,4.0
437,3,9,1,20,28.0,6,0.0013333333333333333,0.00016666666666666666,0.0011666666666666668,3,2,19,9,25.166666666666668,351.3333333333333,7.0
438,3,9,1,20,17.5,6,0.00016666666666666666,0.00016666666666666666,0.0,2,2,8,3,15.333333333333334,168.33333333333334,8.0
439,3,9,1,20,51.0,7,0.0007142857142857143,0.00042857142857142855,0.00028571428571428574,2,1,17,9,7.857142857142857,58.714285714285715,8.0
440,3,9,1,20,18.5,6,0.0006666666666666666,0.0005,0.00016666666666666666,3,2,13,4,46.5,264.0,4.0
441,3,9,1,20,45.0,7,0.0,0.0,0.0,1,1,15,15,4.571428571428571,27.285714285714285,9.0
442,3,9,1,20,21.3333,8,0.001,0.000625,0.000375,3,3,20,1,46.75,366.75,6.0
443,3,9,1,20,50.0,7,0.0,0.0,0.0,2,1,18,14,12.142857142857142,68.71428571428571,5.0
444,3,9,1,20,37.5,7,0.0,0.0,0.0,2,2,17,15,22.142857142857142,196.28571428571428,6.0
445,3,9,1,20,39.0,7,0.04557142857142857,0.0005714285714285715,0.045,3,1,19,10,17.285714285714285,117.0,6.0
446,3,9,1,20,30.0,6,0.0011666666666666668,0.00016666666666666666,0.001,3,2,20,1,41.5,225.0,5.0
447,3,9,1,20,13.0,6,0.03666666666666667,0.0005,0.036166666666666666,4,2,16,2,48.5,384.0,4.0
448,3,9,1,20,31.5,7,0.0,0.0,0.0,2,3,20,14,20.0,261.42857142857144,8.0
449,3,9,1,20,34.0,7,0.025,0.00042857142857142855,0.02457142857142857,3,1,20,7,21.285714285714285,162.71428571428572,5.0
450,3,9,1,20,28.0,8,0.004125,0.0005,0.003625,4,3,19,13,76.375,576.0,4.0
451,3,9,1,20,11.0,6,0.3645,0.0003333333333333333,0.3641666666666667,6,3,20,1,135.66666666666666,948.0,4.0
452,3,9,1,20,18.0,7,0.012,0.00028571428571428574,0.011714285714285714,5,3,19,3,129.0,531.0,3.0
453,3,9,1,20,29.5,7,0.0,0.0,0.0,2,2,19,10,22.571428571428573,248.57142857142858,6.0
454,3,9,1,20,17.0,6,0.0115,0.0005,0.011,4,2,18,4,56.666666666666664,500.0,5.0
455,3,9,1,20,28.0,6,0.00016666666666666666,0.00016666666666666666,0.0,2,1,12,4,13.166666666666666,80.0,5.0
456,3,9,1,20,37.5,7,0.0,0.0,0.0,1,2,15,15,8.857142857142858,77.14285714285714,9.0
457,3,9,1,20,47.5,7,0.0,0.0,0.0,1,2,19,19,8.857142857142858,77.14285714285714,9.0
458,3,9,1,20,54.0,6,0.0008333333333333334,0.0005,0.0003333333333333333,2,1,18,6,11.0,55.166666666666664,7.0
459,3,9,1,20,15.0,5,0.0016,0.0006,0.001,3,2,18,2,28.6,532.0,7.0
460,3,9,1,20,45.0,7,0.00028571428571428574,0.00028571428571428574,0.0,2,1,18,9,12.285714285714286,61.285714285714285,6.0
461,3,9,1,20,41.5,7,0.0,0.0,0.0,2,2,20,3,15.428571428571429,167.14285714285714,8.0
462,3,9,1,20,24.0,7,0.004428571428571428,0.00028571428571428574,0.004142857142857143,3,2,18,6,28.285714285714285,220.57142857142858,6.0
463,3,9,1,20,15.0,6,0.0,0.0,0.0,2,2,7,2,15.333333333333334,168.33333333333334,8.0
464,3,9,1,20,45.0,6,0.043166666666666666,0.0005,0.042666666666666665,3,1,17,7,14.0,106.66666666666667,7.0
465,3,9,1,20,18.6667,7,0.0,0.0,0.0,2,3,12,10,25.714285714285715,261.42857142857144,7.0
466,3,9,1,20,14.0,5,0.0014,0.0002,0.0012,3,2,11,4,25.6,351.6,7.0
467,3,9,1,20,19.0,7,0.00042857142857142855,0.00042857142857142855,0.0,3,3,19,1,73.14285714285714,279.0,4.0
468,3,9,1,20,48.0,7,0.03414285714285714,0.00042857142857142855,0.03371428571428572,3,1,18,6,19.0,110.28571428571429,5.0
469,3,9,1,20,11.0,5,0.001,0.0004,0.0006,3,2,15,1,39.6,350.0,5.0
470,3,9,1,20,17.0,6,0.25183333333333335,0.0003333333333333333,0.2515,4,1,16,1,42.0,132.0,3.0
471,3,9,1,20,38.0,7,0.028,0.00028571428571428574,0.027714285714285716,4,2,19,2,50.0,349.7142857142857,6.0
472,3,9,1,20,29.0,7,0.013857142857142858,0.00028571428571428574,0.013571428571428571,4,2,20,9,55.57142857142857,264.0,3.0
473,3,9,1,20,36.0,7,0.004142857142857143,0.00042857142857142855,0.0037142857142857142,3,2,20,12,28.571428571428573,220.57142857142858,6.0
474,3,9,1,20,24.0,7,0.03485714285714286,0.00042857142857142855,0.034428571428571426,4,2,20,4,51.142857142857146,281.14285714285717,4.0
475,3,9,1,20,15.0,5,0.0,0.0,0.0,2,2,10,1,26.6,160.0,5.0
476,3,9,1,20,27.5,6,0.0,0.0,0.0,1,2,11,11,9.0,79.33333333333333,9.0
477,3,9,1,20,22.5,6,0.0,0.0,0.0,2,2,15,7,19.333333333333332,116.66666666666667,6.0
478,3,9,1,20,47.0,7,0.04557142857142857,0.00028571428571428574,0.04528571428571428,3,1,16,3,17.571428571428573,93.57142857142857,6.0
479,3,9,1,20,20.0,6,0.04066666666666666,0.0003333333333333333,0.04033333333333333,5,2,15,1,115.16666666666667,354.0,3.0
480,3,9,1,20,48.0,7,0.0,0.0,0.0,1,1,16,16,4.571428571428571,27.285714285714285,9.0
481,3,9,1,20,31.0,6,0.049666666666666665,0.0005,0.049166666666666664,3,1,13,7,17.833333333333332,127.5,6.0
482,3,9,1,20,22.0,6,0.9796666666666667,0.0005,0.9791666666666666,4,1,20,1,34.5,192.0,4.0
